gene_symbols,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
AK8,224.05605,80.90208,129.81326,131.43002,426.0129,150.12181,155.6973,128.13951,109.44192,275.0292,209.92494,187.76324,119.74286,171.82077,70.41497,155.92435,184.25339,460.91028,127.81311,67.71883,57.723267,266.0223,208.97227,125.89826,96.47244,173.66756,113.43321,271.99524,197.7333,85.33108,240.58994,350.7245,192.88713,177.90833,325.43866,197.27692,271.65454,265.8324,71.59422,152.92401,37.97616,89.55742,78.27318,151.34651,281.6966,166.28783,128.45808,216.99075,200.90128,136.55429,179.94737,80.51137,80.554565,158.77487,78.126366,542.38654,61.4608,129.4856,116.50306,174.71312,149.59207,231.36784,105.71205,100.445274,225.89888,209.36133,230.74754,108.73047,55.75029,57.579597,458.2326,35.74349,133.29678,78.328804,253.55052,136.8135,101.80584,103.9769,83.09049,155.15372,99.24098,227.19731,163.72163,170.01155,246.27133,156.62039,219.02916,160.92914,86.69413,194.23187,184.56657,98.47183,157.31381,185.90874,178.19608,142.31665,154.2471,111.60268,247.2937,331.84482,217.56439,70.855865,189.38495,124.2419,167.03151,3287.0146
SLC2A6,23.351542,6.825945,6.562111,6.8049912,31.90979,14.06036,13.846089,7.7714596,10.550809,23.025434,14.438406,17.15741,10.530062,17.508305,9.656643,209.08174,35.41803,199.55101,19.247194,5.760112,7.0619664,6.916987,13.030817,14.977003,7.461439,19.851643,10.5652685,16.98474,21.386248,5.4463778,36.153614,44.530006,22.99273,41.960243,36.043858,14.362385,23.0772,19.977032,3.5735075,19.73149,3.9371753,6.940422,6.073845,13.904457,32.540268,32.939686,12.947762,14.791561,28.617514,108.23006,17.914642,15.043503,7.851077,18.254292,9.42404,74.927986,8.453156,14.952047,15.40869,20.554295,23.506939,24.819044,14.721216,14.3971615,20.600899,22.212135,23.89778,10.040799,5.4241095,7.1391125,44.43133,9.4049835,10.428158,10.164038,20.02626,9.95737,12.190376,13.323107,11.905613,11.449633,8.957616,22.046204,13.55138,18.142847,31.51508,15.350588,33.250507,14.938553,6.5445905,11.390428,57.656868,15.229864,23.169222,13.128171,20.827684,14.951298,3.0806758,10.862553,23.627172,35.497616,79.17898,4.909244,19.29858,6.8206763,26.845274,349.02103
UBAC1,625.6473,293.36563,459.15482,450.17908,1340.5549,513.006,478.3058,470.51196,313.02478,842.67725,746.4281,663.0635,358.0907,640.15814,227.56561,965.2847,685.6984,1913.46,527.00586,253.18172,251.6188,699.4684,737.7456,477.34595,352.6654,608.0961,428.05032,688.8471,842.9074,318.711,829.29553,1403.7856,823.6486,609.7695,891.33484,512.69574,851.3587,722.51587,250.64287,450.6731,163.60373,323.57974,270.54187,400.3973,767.53735,502.1469,485.0224,625.47614,828.304,573.3031,553.6329,292.52264,258.41074,654.21466,291.57578,1841.4585,239.7259,428.38107,420.64142,552.85266,539.857,855.8509,357.0449,358.28656,699.8727,967.23706,807.5075,305.911,226.05052,240.42786,1148.67,162.87062,406.53607,345.64774,742.9491,449.43695,414.27484,419.2295,334.62088,388.36334,309.39703,752.7252,525.03345,510.43912,939.6555,487.7076,947.92413,516.2442,308.42905,498.06372,681.24915,399.8308,628.19904,657.26,561.46747,478.1892,381.336,396.42172,812.6327,1170.5002,723.08936,230.7857,673.45514,425.67282,599.2632,11330.168
MAN1B1-AS1,14.581564,8.269194,7.1939254,6.3759174,26.569468,10.03992,10.520786,7.3996773,5.7266846,16.142399,13.961734,14.38571,9.43327,11.537759,4.7504377,16.160284,11.54434,43.577023,7.985157,4.088704,5.82709,17.109856,15.104807,8.705137,7.8294683,13.506535,8.59224,15.328121,13.207338,7.049542,14.370544,26.968424,16.704546,15.884849,17.042578,8.854932,23.72438,17.328716,2.8082557,16.586508,1.4349244,5.6650114,5.863742,5.678764,14.126194,7.6516294,10.504168,15.01418,16.74383,10.587999,11.070968,5.7964334,5.599357,10.690577,6.548227,41.116337,3.6335292,8.564545,9.10736,10.218435,9.827344,14.670496,6.84118,9.691802,15.54049,17.061451,15.390825,8.458514,3.5457852,4.9439797,22.861513,3.2852068,5.0679183,3.193612,15.218692,9.038856,11.432511,11.155165,4.5889134,9.477175,2.6969187,14.369454,11.40033,11.154314,18.122433,10.310719,19.00796,11.462317,4.696659,11.32461,17.724928,5.148513,12.504276,11.094183,10.4532,9.663554,5.872581,9.051701,15.126336,30.873327,15.005592,4.6794586,15.324258,9.512515,10.308685,245.82605
TUBB4B,611.61743,226.67975,430.56094,407.54822,1432.8906,534.2494,514.82654,447.14236,289.70645,862.42,661.11255,673.1185,337.4363,497.625,197.58398,639.65576,512.2485,1396.8993,467.70706,228.96286,228.06541,667.9934,725.4215,446.45242,331.9655,612.51074,435.265,739.91534,713.71826,318.57385,857.68634,1227.8419,800.20325,589.97314,888.7083,468.53552,838.3081,720.18805,202.27711,444.0854,130.87369,308.8334,232.65652,315.645,774.551,422.46014,403.48233,597.3521,731.7649,448.79962,550.8667,287.84967,261.7878,585.1522,255.87152,1986.776,219.1427,418.74136,388.47928,600.6882,543.40784,829.92236,353.21387,356.9496,813.3317,789.6755,817.15753,299.28195,222.57207,181.22418,1083.1993,146.06165,388.63962,313.8333,662.1988,437.58035,387.9291,391.6773,279.6223,356.23984,325.61285,730.45557,506.57385,492.25677,944.7157,475.31836,935.17883,546.74744,299.70477,468.44656,688.2619,335.86383,614.876,656.9106,584.9247,476.68518,248.33281,382.04572,786.89374,1201.2234,649.1629,183.78815,715.4167,482.81955,599.4685,11547.82
IFITM2,920.46423,339.2495,624.5338,584.4515,1929.8704,745.4503,660.0458,650.31573,408.83795,1205.0939,1039.152,925.91815,457.08218,696.52,287.79803,1133.9739,877.25244,2496.458,703.8993,325.75488,302.23648,1094.5111,1123.3689,599.0368,422.4533,740.2024,596.55273,967.6703,1168.19,402.55612,1223.6558,2206.7666,1164.7316,894.50494,1181.1326,626.0629,1146.2264,1010.08765,322.6775,661.81805,174.96631,442.39044,338.52618,430.2632,1075.3188,586.30444,574.50037,872.73596,1062.357,778.59875,733.5423,400.64804,361.99316,875.3819,350.137,3088.8315,320.53583,572.513,537.5143,777.178,735.8564,1137.7356,474.89337,475.2175,1019.0491,1677.511,1017.99207,454.2328,314.50177,311.0064,1703.7009,173.89468,515.75183,396.12943,951.2499,626.7234,555.0353,570.2986,405.0783,506.8053,458.6597,1026.5603,759.0272,716.07874,1269.5698,683.54285,1893.9666,757.4282,403.8561,648.1422,1091.7472,454.9187,902.39124,988.8555,812.5958,666.95087,364.6875,536.98206,1098.8613,1712.2792,927.05334,253.23804,950.3763,645.1686,779.6959,15691.6455
IFITM3,29.246016,11.3763275,16.088457,12.428841,56.478786,30.102238,17.156395,13.420401,14.136093,40.68864,31.1265,25.803425,19.40131,21.753353,8.643191,27.483707,22.650898,62.452858,22.095474,8.363886,16.529362,40.15425,32.12733,17.498417,15.669107,28.529537,15.193759,38.86109,43.869854,9.915286,35.23242,71.12186,30.251347,27.003399,38.151306,15.474436,48.347305,28.517406,8.649294,18.475283,5.4592886,9.813791,8.892949,11.890842,39.62749,9.737456,19.584047,33.40892,23.158,194.49097,25.146101,8.11152,10.11095,34.225433,11.069987,83.45361,11.428747,21.531929,16.05506,29.109629,40.16585,41.67009,18.818623,12.356151,46.83798,49.692703,29.648598,13.714615,11.56166,16.051283,45.46136,5.285609,18.20951,11.106338,32.829254,19.65811,20.788845,18.548725,15.28459,10.860891,13.717252,35.662846,28.349203,23.616693,51.11827,16.405014,55.71817,28.372753,9.0322275,27.784864,30.0392,12.03403,31.42821,28.292988,28.930807,21.096186,7.3824415,20.70996,41.481426,62.771156,30.537264,10.439186,35.005695,20.908604,22.442362,558.69226
LSP1,5.2500563,3.5536609,4.332593,2.4860728,14.566786,7.573894,5.1387568,4.524922,2.8347552,12.042152,4.791066,6.904777,5.722401,4.7937126,2.8830633,25.834282,11.445234,42.42605,6.782975,2.0215478,2.8222957,6.3136773,7.183818,4.5451713,3.8066149,10.879977,5.1033354,7.899902,8.9557705,3.1635127,11.170567,15.110311,10.854074,8.823718,9.972003,7.7827373,7.965607,8.945571,1.3460722,5.0511556,2.4146142,1.4575857,1.9657137,2.0961637,12.683569,4.551003,4.552169,5.803859,13.621744,9.237434,6.7096744,3.2735202,2.8745077,7.8448563,2.0528913,26.600574,2.8321962,4.6469107,3.0745225,8.367081,4.8005867,9.001918,4.156524,4.3876386,9.191899,11.9760065,9.193935,4.1753755,4.095374,2.7944427,18.021248,2.3468344,4.7912064,4.490528,6.3572106,4.8076735,6.4556046,3.7401967,3.4056125,5.0669518,2.401454,5.9387827,6.4725356,8.225652,11.666518,5.5562263,10.889616,11.683434,2.0819485,4.592932,12.06122,3.7016494,9.198054,5.540908,6.04397,5.81039,9.543454,5.4211183,10.685481,10.702373,6.7707253,0.8199901,7.837432,5.182573,8.307684,129.23679
TSPAN32,56.39185,31.891167,39.878056,34.58194,113.333374,47.506847,42.064133,46.61039,31.264982,76.592445,53.190475,61.32376,42.427334,57.16891,25.16019,51.069145,39.12695,96.8531,28.130672,22.384005,18.619404,68.53937,62.68397,34.64353,29.670444,63.624268,28.577763,62.434616,93.4545,28.866297,62.15521,111.049515,92.278725,46.658524,69.43588,47.18968,69.93025,64.17658,20.916311,39.765804,8.183653,29.188227,20.959894,31.370546,74.62288,43.861427,52.620247,55.885574,89.05071,35.536892,37.472023,26.849325,19.996304,54.355892,22.647615,130.5195,21.804087,34.836784,39.113285,43.970463,36.942486,57.503407,28.024307,25.70688,50.386337,54.054718,73.55932,20.360212,16.845032,13.190995,74.378174,7.695923,36.50184,42.54801,64.6612,59.388474,42.73602,41.390553,22.562359,38.364235,26.459677,67.02081,44.743908,68.51648,72.679146,47.355392,60.41531,54.597744,17.98724,38.270817,95.34913,24.551008,57.180855,42.65695,49.315704,42.249065,49.5332,27.06847,72.54331,105.728035,63.995964,22.635439,65.862366,32.606377,46.56095,877.01385
KCNQ1OT1,190.62502,100.812225,132.90549,145.70987,380.99796,158.70596,151.16924,123.27945,97.213455,260.77567,200.58046,200.52559,111.04552,161.40256,73.10757,172.32414,182.57356,472.57983,134.23717,81.24342,71.615456,237.86536,219.73557,142.68103,96.24291,173.67317,125.34478,209.61897,261.82095,90.601494,224.30429,362.66388,215.2384,170.93777,288.18274,176.3912,263.0989,245.15382,67.02189,145.95691,36.837437,85.82453,83.172005,120.92061,253.48076,144.94804,148.67184,226.35684,250.63475,141.30031,170.19559,81.028336,68.94823,174.327,73.6792,498.5782,68.01868,115.442116,125.83123,171.41682,130.37225,218.64316,107.463585,106.42763,210.7436,212.89279,233.8066,103.53569,68.42849,49.625343,332.94388,32.169647,122.18448,108.51837,231.64137,159.28389,124.268616,112.994354,76.54471,127.28346,91.14848,223.37428,150.84282,175.7846,264.82465,146.58133,295.62238,170.67053,84.46987,162.7884,232.6029,92.2088,186.51375,211.1364,170.08249,138.9913,114.9091,117.318825,257.7316,353.98016,217.3521,63.843163,223.76637,131.07005,180.64499,3367.8633
CDKN1C,181.80267,69.232414,117.89657,139.01654,359.8286,136.67001,136.43687,128.86919,103.671936,242.6463,167.91673,187.58353,103.08772,375.43817,172.4444,195.17578,149.39197,448.77014,117.533356,64.22814,51.03044,337.098,204.87866,113.895996,89.692215,157.1088,111.51036,185.95474,220.02928,87.525734,217.4234,308.1679,198.42117,155.88965,286.61084,168.62515,245.61139,199.9289,62.3238,160.15337,28.897495,89.733444,74.620316,99.8584,221.51169,138.1857,184.4851,241.13802,472.59723,184.70116,147.28807,60.080524,64.95938,163.61111,82.47125,453.96112,44.52246,103.349525,124.224365,146.34,134.47235,198.62012,97.55381,103.39419,202.81613,190.03445,231.84796,82.391785,62.722633,57.86783,297.0343,30.567528,103.35853,103.409546,277.99905,132.7109,100.12305,109.61309,75.75888,147.1697,81.537544,192.55838,173.50552,176.475,249.00577,154.44275,222.3874,178.91727,81.18237,137.98694,248.8388,91.67685,179.30869,193.4263,162.15617,128.52097,103.02731,98.81041,246.12671,341.92908,210.53069,71.68317,187.9529,115.284386,177.83469,3039.5605
SLC22A18,10.544654,1.7033944,5.6570086,4.5543513,15.995931,6.7117057,5.147757,4.8116045,3.3131595,10.334061,6.2779064,7.5091596,5.6313477,7.1505857,2.6794243,17.27986,4.9640346,24.692223,4.7193084,3.6417992,2.2782416,12.50549,10.9766445,5.7826724,7.3385997,10.835274,2.6309936,9.104597,6.87772,3.4782767,9.431569,18.72057,8.56205,9.134855,7.90128,5.300554,10.419674,10.656015,2.0924492,6.610183,2.7228386,4.975547,3.7277055,6.4781923,16.87184,9.287913,5.534999,9.275134,11.525298,4.843189,8.866388,3.432305,1.8945432,5.9146385,2.2696373,18.159481,3.2694383,6.413022,2.7248495,7.254212,5.722853,9.051997,3.0869966,3.692673,8.923214,12.237424,9.704994,4.894875,2.3722024,3.6289048,17.010792,1.4446205,4.485009,2.757307,8.490842,4.438424,3.2449584,5.4904656,5.4154253,6.782001,2.1727443,9.88527,4.998469,4.911819,8.930479,7.558167,12.078231,5.868184,2.876246,4.7446127,14.962382,5.269828,8.703879,9.233738,5.9486084,7.114988,12.451924,3.5155993,9.344232,13.500288,9.755779,3.5157745,4.55693,5.476549,7.2258897,112.72521
PHLDA2,106.469154,26.992031,71.64349,39.82095,249.57494,97.00564,72.24343,69.804085,38.372276,128.37737,115.99144,92.73872,60.806847,82.17024,39.822193,66.274826,71.58612,204.7947,79.18051,41.980423,30.978985,103.59926,95.88724,72.87982,55.174606,152.08354,76.37356,98.162544,98.92915,53.64081,136.24492,271.2999,130.14378,174.51633,124.267204,73.31167,141.7525,105.12079,29.650272,73.30165,18.479967,45.309235,35.850216,31.78326,129.65628,59.121284,64.14414,70.89373,105.04066,84.31384,87.32384,54.49595,43.87407,100.602264,38.93122,351.2561,34.845947,66.86021,57.918953,96.94674,90.60875,162.31027,58.7453,53.28272,129.43683,181.58693,128.10768,39.584087,31.888515,32.5508,253.06102,23.519127,54.64442,42.07556,92.501205,66.71009,64.98874,51.563946,34.76861,52.355495,46.55,130.52979,89.22989,71.90849,141.99799,109.01853,251.53485,100.11468,57.66564,76.08938,90.159164,56.596977,99.08734,88.087944,93.32151,83.518814,38.18651,71.14618,149.61697,189.00987,89.94125,29.655657,91.74394,88.02966,101.3681,1988.8032
HBD,273.67017,126.77228,206.133,225.58719,636.6117,258.3591,241.0679,269.09497,137.2612,397.26996,324.15915,352.93225,155.36028,220.38281,101.39412,221.33276,232.58118,560.12665,206.33624,86.61005,93.88265,294.21625,425.22772,208.19426,133.79608,223.80817,197.62856,281.7802,477.03238,155.76659,387.17218,562.13306,570.49927,261.43454,349.73987,203.17674,352.86218,309.30795,86.37023,207.51996,54.228058,164.88449,86.47315,173.14929,427.6167,232.31686,281.38715,263.9833,571.72235,273.388,284.34982,156.53699,156.5718,274.27222,115.29502,770.5968,88.05725,261.76352,214.48877,302.3105,207.649,340.4921,165.55797,157.52698,354.24188,329.52295,489.11316,141.28775,96.48747,74.80594,437.79565,51.508278,186.38972,165.09546,311.27167,264.07275,216.30875,216.31857,128.41653,178.69995,154.59662,342.11087,237.8641,332.72668,368.2851,264.83447,367.63025,256.70776,141.62129,196.55283,551.13184,153.9112,383.61517,307.28714,241.00691,224.50197,115.624245,179.40965,430.81403,626.0486,335.97824,77.90584,372.09058,212.10071,338.04706,5186.7227
HBG1,2499.3582,904.22925,1704.0632,1791.8563,5265.4307,2016.51,1826.4912,1779.2213,1027.0066,3293.6992,2752.6267,2727.2651,1748.1775,2288.1172,1014.35675,2188.3845,1942.7084,5238.756,1630.2837,860.0818,976.5017,3452.3896,3254.621,1626.892,1273.4915,2284.271,1664.197,2841.723,3384.1914,1217.5659,3804.534,4879.0923,4979.8877,2297.399,3143.9263,1737.8746,3044.8406,2666.5872,729.22974,1821.31,528.1706,1164.0564,900.7954,1386.7036,2730.7036,1876.362,1785.5356,2731.7432,7842.4307,1733.3225,2053.4841,1072.2612,1094.692,2393.5034,1048.581,11203.158,918.45557,1512.4298,1554.7444,2231.8398,2070.7117,3296.9016,1351.9978,1314.3171,2862.475,3482.6277,2958.0479,1115.466,884.06244,572.44666,3826.7832,469.53455,1515.4283,1893.8605,3386.4668,1913.3667,1598.9803,1654.2748,1044.9851,1798.002,1124.7734,2762.5916,2442.0676,1999.1669,3522.0598,2256.6687,3649.1875,2267.9165,1125.7356,1850.6466,2809.5647,1265.5876,3005.053,2702.4043,2188.0203,1789.1208,1187.5873,1484.0134,3055.7292,4747.0444,3698.3398,660.64856,2823.4712,1765.4434,2372.1704,43126.527
HBG2,4016.898,1534.3862,2797.3296,3053.339,8402.635,3246.147,2991.6692,3019.006,1733.463,4830.174,5696.125,4439.417,2803.7717,4108.606,1646.5924,5045.849,4283.8003,11242.726,3164.9438,1604.1821,1347.7568,5748.4414,5469.144,3377.62,2939.06,4633.892,2914.1284,6350.798,5531.298,2094.42,5911.09,12048.899,7884.004,3934.3948,4968.8906,3158.405,5204.018,4728.3633,1484.251,2958.1729,969.26733,1858.9353,2154.7349,2403.5994,4235.9976,2989.8127,2826.213,3962.2563,11562.35,2835.7715,3592.9165,1520.3333,1570.21,3700.4358,1610.733,18724.92,1419.7778,2206.3271,2304.637,3547.8586,2989.9312,5228.5044,2093.3489,2170.159,4723.7114,8785.389,4490.34,1807.1394,1446.3527,1053.3887,8131.933,946.2807,2385.9575,2983.3042,5608.977,2737.4106,2330.9695,2660.0981,1551.0243,2822.45,1978.2985,4890.2476,4007.0293,3140.184,6034.246,3716.4507,6756.496,3428.6829,1968.0433,3875.5522,4846.7324,2013.7747,4556.8545,4315.086,3512.8306,2730.626,1898.8163,2436.5093,4765.9,7902.343,5745.5776,1488.4818,4600.967,3042.6174,3551.8733,69453.35
HBE1,129.18044,87.644905,89.76021,93.14225,207.37854,90.0534,102.865036,98.00993,26.47829,157.90683,131.47528,113.50426,137.79677,276.46527,103.344,87.21857,38.059826,175.05145,67.88201,37.888252,84.2887,310.41367,210.67615,87.923935,37.356174,94.55401,68.20599,100.56128,301.49786,40.5523,150.16222,179.75606,542.0222,92.597305,165.6517,78.93119,95.35527,134.47884,22.764881,90.68583,31.884876,69.16607,51.854927,120.77168,192.20291,169.27245,132.4558,173.8514,1436.8002,129.47415,97.39857,76.97444,70.26955,113.39516,56.85122,468.90393,69.216225,48.238228,79.73602,82.90591,120.96582,116.75667,85.12285,79.12893,75.160774,98.60967,185.29564,30.251938,31.791555,21.561466,140.66031,18.978077,85.691055,163.36082,160.9909,119.281784,63.925945,58.564842,78.78509,210.40697,79.18632,134.88663,624.9779,114.45719,153.85323,135.26065,201.89189,112.636375,31.873009,75.34476,169.41837,71.033775,184.65294,126.94977,86.17793,60.144466,108.23434,59.984158,121.39389,227.29292,369.44916,16.913696,100.72098,83.585236,105.57189,1955.6927
TPP1,118.16845,53.561356,77.758446,70.815315,199.74776,83.62772,74.92806,70.65033,53.315125,129.82845,112.57074,108.5209,57.311337,93.63614,38.754456,190.61356,112.95938,314.89395,70.09164,44.213924,37.855396,133.51924,140.41049,70.167336,60.392845,109.69432,62.15016,122.46175,116.664894,52.978516,129.86389,197.86447,127.23566,101.058754,148.44856,92.75552,135.68927,133.97919,62.492413,73.98726,32.057888,50.502056,48.488503,76.9024,146.28204,96.230095,77.71838,111.69088,154.77762,66.96265,86.5435,53.320194,44.928284,93.383446,40.582523,269.74353,35.469696,68.830536,67.21196,80.26329,74.168274,118.20839,55.17143,48.334137,107.56841,122.76566,131.17184,54.986164,35.669296,29.633507,194.26662,20.77798,62.25182,55.99075,119.6419,78.88429,65.894135,65.884476,45.017788,73.059235,51.92935,122.61509,83.382095,100.78602,171.3931,86.463745,148.78786,82.52607,39.873783,94.09758,164.18333,54.092133,108.626816,112.522125,85.719894,74.54913,71.71884,60.153572,127.84489,187.36778,104.66199,46.393753,109.7359,73.00916,95.71117,1715.1752
SWAP70,19.082613,7.534793,14.935628,16.146414,60.6293,22.237833,15.659214,17.809662,10.92739,34.540348,24.65264,22.110907,14.865856,28.292816,8.118157,19.510386,17.289515,45.561787,17.224384,5.473879,9.301876,23.066063,26.659863,14.933395,13.715189,21.351412,22.322662,26.18631,23.785843,11.73716,37.255543,48.68413,26.600994,26.451363,32.846684,17.891014,29.768795,21.945013,8.105279,15.012989,5.9154177,13.578793,9.746997,11.718537,33.289562,16.22974,13.793921,28.333357,27.687752,20.441807,17.878561,9.672754,9.958252,24.689056,10.796921,93.63011,9.399569,13.606801,14.716522,28.582184,24.931479,36.087788,16.387135,13.780165,28.604776,26.014383,30.870874,8.456516,6.4528112,8.043542,41.94073,2.3806348,14.819969,11.4536,29.043158,15.178313,13.317911,16.062714,11.439856,14.077782,11.827974,29.81257,16.035639,17.564585,39.16817,18.065199,36.54707,19.356743,12.826057,16.396013,16.32878,13.698226,22.684954,28.2974,29.664236,18.323774,7.2703595,16.239323,30.686935,50.600433,28.758774,6.1481605,28.21845,22.22943,21.877983,469.88168
MTRNR2L8,443.6491,173.22324,313.21848,290.22348,972.065,382.20056,349.3718,335.87045,229.93552,627.2672,469.1965,472.18454,259.75262,354.49243,153.05864,488.14447,355.84067,980.56104,326.9229,158.96713,170.40465,516.1992,550.3115,330.3623,267.99658,408.7284,312.01184,536.6198,567.3816,241.59103,591.4324,901.90015,565.0578,427.94055,617.5549,366.09534,616.05725,523.14923,165.05022,341.69855,93.332596,236.66858,153.89845,241.76138,561.74713,295.22232,307.66257,465.70508,552.53046,298.5409,399.3415,210.22797,181.5507,437.67462,192.60721,1382.1726,155.84479,277.9173,277.38568,390.2196,352.77985,586.62146,249.50285,269.02338,536.6432,592.8168,547.1352,200.63625,173.34276,143.02585,751.2894,86.083084,296.61932,225.83224,504.48645,322.2848,286.39532,297.24197,200.75047,262.68555,232.6504,524.9142,371.9311,384.44522,731.2354,373.80554,713.9597,389.98178,204.28696,340.78882,514.0214,257.22034,483.51566,498.09412,392.3699,340.4198,204.187,281.4051,557.19696,883.5599,515.4445,154.91763,488.21933,341.67584,414.91605,8122.4834
